"REF_DATE","GEO","DGUID","Type of fuel","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-09","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","168.4","","","","1"
"2024-10","Calgary, Alberta","2011S0503825","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735105","15.4","171.9","","","","1"
"2023-10","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","206.3","","","","1"
"2023-11","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","203.1","","","","1"
"2023-12","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","196.2","","","","1"
"2024-01","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","193.2","","","","1"
"2024-02","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","200.1","","","","1"
"2024-03","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","220.7","","","","1"
"2024-04","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","234.8","","","","1"
"2024-05","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","224.5","","","","1"
"2024-06","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","209.7","","","","1"
"2024-07","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","206.9","","","","1"
"2024-08","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","202.5","","","","1"
"2024-09","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","199.2","","","","1"
"2024-10","Vancouver, British Columbia","2011S0503933","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735106","16.4","200.4","","","","1"
"2023-10","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","216.9","","","","1"
"2023-11","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","202.8","","","","1"
"2023-12","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","194.4","","","","1"
"2024-01","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","184.2","","","","1"
"2024-02","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","193.0","","","","1"
"2024-03","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","214.3","","","","1"
"2024-04","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","229.6","","","","1"
"2024-05","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","227.5","","","","1"
"2024-06","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","210.8","","","","1"
"2024-07","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","204.5","","","","1"
"2024-08","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","200.5","","","","1"
"2024-09","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","196.9","","","","1"
"2024-10","Victoria, British Columbia","2011S0503935","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735107","17.4","195.1","","","","1"
"2023-10","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","205.2","","","","1"
"2023-11","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","203.4","","","","1"
"2023-12","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","192.8","","","","1"
"2024-01","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","183.4","","","","1"
"2024-02","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","183.4","","","","1"
"2024-03","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","190.9","","","","1"
"2024-04","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","202.5","","","","1"
"2024-05","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","203.4","","","","1"
"2024-06","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","203.4","","","","1"
"2024-07","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","203.4","","","","1"
"2024-08","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","203.4","","","","1"
"2024-09","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","198.9","","","","1"
"2024-10","Whitehorse, Yukon","2011A00056001009","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735108","18.4","198.4","","","","1"
"2023-10","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","183.5","","","","1"
"2023-11","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","184.2","","","","1"
"2023-12","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","178.9","","","","1"
"2024-01","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","172.9","","","","1"
"2024-02","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","172.5","","","","1"
"2024-03","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","173.2","","","","1"
"2024-04","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","178.1","","","","1"
"2024-05","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","180.3","","","","1"
"2024-06","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","180.4","","","","1"
"2024-07","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","186.1","","","","1"
"2024-08","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","184.4","","","","1"
"2024-09","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","184.2","","","","1"
"2024-10","Yellowknife, Northwest Territories","2011A00056106023","Premium unleaded gasoline at self service filling stations","Cents per litre","57","units","0","v735109","19.4","183.7","","","","1"


